App,评分,日期,差评原文
Transtore,1star,2026年2月9日,"Hi Baguette Magick store admin, We sincerely apologize for any inconvenience this situation may have caused. We would like to clarify that our pricing is clearly displayed on ... 显示详细信息"
Transtore,1star,2025年7月11日,"It's a really crappy app. The reviews must have been obtained through technological means. It can't translate anything, and there's no support. It wasted my whole day. RollerHouses 中国 6个月 人在使用应用 Transtore"
Transtore,1star,2025年7月18日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. Since you haven't reached out to our support team yet, could you kindly share more details ... 显示详细信息"
Transtore,1star,2026年3月20日,no sirve JBjerseys.com 厄瓜多尔 17分钟 人在使用应用 Transtore
Transtore,1star,2026年5月26日,"Dear JBjerseys.com store admin, We’re very sorry to hear that you had a negative experience with our app. Upon review, we noticed that we have not yet received any support ... 显示详细信息 编辑时间："
Transtore,1star,2026年7月3日,"1 stella assolutamente meritata. Uso questa app da due anni e per tutto questo tempo era completamente gratuita. Di punto in bianco hanno deciso di renderla a pagamento, ma non in modo uguale per tutti: applicano criteri diversi da negozio a negozio. Una scelta poco trasparente e sinceramente molto "
Transtore,1star,2024年10月19日,"IF POSSIBLE TO LEAVE THEM -1000000 STAR I WOULDNT MIND A COMPLETE MESSED UP TEAM AND PEOPLE they asked to have access to my store to fix their app , they gave themselves the permission to delete my professional translation and keep my website with no translation, and then using their lousy app for a"
Transtore,1star,2024年10月29日,"Hi there, We sincerely apologize for the inconvenience caused and understand your frustration. After thoroughly investigating the issue, here's what happened: 1. Our ... 显示详细信息"
Transtore,1star,2023年9月22日,aucune rien ne fonctionne et j'ai pris le premium et télécharger chrome impossible de charger les langues qui m'intéressent Et aucune information simple bref j'espère que ce sera pas facture tous les mois merci Les Félicités 法国 2天 人在使用应用 Transtore
Transtore,1star,2024年1月22日,"Good morning, We're sorry to hear that you're having trouble with our app. We understand the importance of loading the languages you're interested in, and we want to solve ... 显示详细信息"
Transtore,1star,2025年11月20日,Free for one language! to publish another language is paid subcription. PrintingNest Studio 荷兰 39分钟 人在使用应用 Transtore
Transtore,1star,2026年2月9日,"Hi PrintingNest Studio admin, I sincerely apologize for any inconvenience you may have experienced. I’d like to clarify an important point that may have caused some confusion ... 显示详细信息"
Transtore,1star,2025年10月31日,"Said they would get me multiple languages, didn´t URMODS 挪威 大约1年 人在使用应用 Transtore"
Transtore,1star,2025年11月19日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. It seems there was a misunderstanding. We have sent multiple emails to your address, but we ... 显示详细信息"
Transtore,1star,2025年10月28日,"Claimed to give free premium, doesn´t work, doesn´t respond to emails. VENTÙR 挪威 6个月 人在使用应用 Transtore"
Transtore,1star,2025年11月19日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. It seems there was a misunderstanding. We have sent multiple emails to your address, but we ... 显示详细信息"
Transtore,1star,2025年10月27日,"Umulig ¨laste inn, Avelinecare DK 挪威 大约8小时 人在使用应用 Transtore"
Transtore,1star,2026年5月25日,"Dear Avelinecare DK store admin, We’re very sorry for the inconvenience you experienced while using our app. Could you please try reinstalling the app so we can continue ... 显示详细信息"
Transtore,1star,2025年10月26日,"gracias a este app, me esta colocando OUT OF STOCK a todos mis productos aun contando con stock en mi tienda, GRACIAS!!!!! NATURA-Q 比利时 4个月 人在使用应用 Transtore"
Transtore,1star,2025年11月19日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. Since you haven't reached out to our support team yet, could you kindly share more information ... 显示详细信息"
Transtore,1star,2024年11月3日,"Why do I have to have my store automatically translated, which makes no sense because I have a professional translation? please fix the problem! GreenGears3D 德国 1天 人在使用应用 Transtore"
Transtore,1star,2024年11月4日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. Since you haven't reached out to our support team yet, could you kindly share more details ... 显示详细信息"
Transtore,1star,2023年9月5日,I'm uninstalled the app but is still working on my website WAHA 埃及 33分钟 人在使用应用 Transtore
Transtore,1star,2023年9月6日,"Hi there, Our app utilizes the Theme App Extension provided by Shopify. Therefore, after uninstalling our app, there will be no residual code left on your store. Furthermore, ... 显示详细信息"
Transtore,1star,2023年6月12日,We need to first test it this functioning or not yet as i am unable to test it all steps not finished yet Gumazing 新加坡 37分钟 人在使用应用 上一页 1 2 3 下一页
Transtore,1star,2026年4月6日,NOT FREE AT ALL iGadget 美国 11个月 人在使用应用 Transtore
Transtore,1star,2026年5月25日,"Dear igadget store admin, We sincerely regret any confusion or frustration you may have experienced, and we appreciate the opportunity to address your concerns directly. We ... 显示详细信息"
Transtore,1star,2026年5月20日,"Scammy advertising. Listed as a free app but only allows 1 language for free. Once the app is installed, you need to register in an ""exclusive loyalty program"" that is just a trial version. The paid version uses old language models and is 15$ a month, more than competitors. Impressive refinement in "
Transtore,1star,2026年5月20日,"Hi there, We sincerely apologize for the experience you had and understand your frustration. We’d like to clarify that our app does offer a free plan with specific ... 显示详细信息"
Transtore,1star,2023年8月25日,I have just downloaded the App but cant see USD as currency in markets other than India. Not sure what value it is adding over and above what shopify provides. If you dont have anything extra in the free plan then dont have the free plan. I would have upgraded to paid plan if I liked it but dont wan
Transtore,1star,2026年5月25日,"Dear Indiehaat.com store admin, We sincerely apologize for the confusion and frustration caused during your experience with our app. After reviewing your setup, I can see ... 显示详细信息"
Transtore,1star,2025年10月24日,Says it's free buy you have to buy a plan when you open the app. Yankee Candle & WoodWick 荷兰 1分钟 人在使用应用 Transtore
Transtore,1star,2026年5月25日,"Dear Yankee Candle & WoodWick store admin, We sincerely regret any confusion or frustration you may have experienced, and we appreciate the opportunity to address your ... 显示详细信息"
Transtore,1star,2025年12月25日,"They promote that there is a free version. I installed it and it is only possible to use the native language and no translation in the ""free version"". You can literally do nothing. Just a waste of time. ValueShield 德国 3分钟 人在使用应用 Transtore"
Transtore,1star,2026年2月9日,"Hi ValueShield store admin, Thank you for sharing your feedback. We’re sorry to hear about your experience and appreciate the opportunity to clarify. We do offer both a Free ... 显示详细信息"
Transtore,1star,2025年10月9日,"listed as a free app, allows only 1 language for free. incorrectly advertised. others have listed with free plans available meaning 1 or 2 languages my be free but you have to pay for rest. this app is misleading customers to downloading TechnRest 英国 5分钟 人在使用应用 Transtore"
Transtore,1star,2026年5月25日,"Dear TechnRest store admin, We sincerely regret any confusion or frustration you may have experienced, and we appreciate the opportunity to address your concerns directly. We ... 显示详细信息"
Transtore,1star,2025年12月28日,NOT FREE ABEE 法国 2分钟 人在使用应用 Transtore
Transtore,1star,2026年2月9日,"Hi ABEE store admin, We sincerely apologize for any inconvenience this situation may have caused. We would like to clarify that our pricing is clearly displayed on the ... 显示详细信息"
Transtore,1star,2025年6月10日,Bikini Bottom - Swimwear 马提尼克 15分钟 人在使用应用 Transtore
Transtore,1star,2025年9月7日,"Hi there, I sincerely apologize for any inconvenience you may have experienced. Since you haven't reached out to our support team yet, could you kindly share more details ... 显示详细信息"
Transtore,1star,2024年10月20日,Wall Panels Pro 拉脱维亚 9分钟 人在使用应用 Transtore
Transtore,1star,2024年10月29日,"Hi there, Since we did not receive any prior support requests regarding this issue before your review, we would appreciate it if you could re-install the app and allow us the ... 显示详细信息 上一页 1 2 3"
Transtore,2star,2023年10月18日,"I personally don't think the AI translator is enough developed. It translates like Google translator would do and not like a AI should. Things like ""Home"" are translated literally which does not make sense and sound awkward. It translates in a very unnatural way. Also, the facf that ads come up all "
Transtore,2star,2026年5月25日,"Dear MonicagonzalezArt store admin, We sincerely apologize for the inconvenience and frustration you experienced while using our app. We completely understand your concerns ... 显示详细信息"
Transtore,3star,2026年6月9日,"I have not used it yet, but my hope is that this app will address my language-related issues so that more customers have access to the store. Modorra Store 美国 1年多 人在使用应用 编辑时间："
Transtore,3star,2025年11月23日,"Unfortunately, we are unable to synchronize the translated product titles into French/German to Google GMC Lkikos.com 英国 7个月 人在使用应用 Transtore"
Transtore,3star,2026年5月26日,"Dear Lkikos.com store admin, We sincerely apologize for the inconvenience you experienced. Our app translates storefront content dynamically without saving the translated ... 显示详细信息"
Transtore,3star,2023年8月27日,The toggle to switch on currencies is a bit delayed and was confusing. I wasn't entirely sure if it had gone through so clicked again which ended up turning it off JAN VILJOEN PASTORAL COUNSELLING BUSINESS 南非 8分钟 人在使用应用 Transtore
Transtore,3star,2023年8月28日,We apologize for any confusion this delay may have caused you. We are pleased to inform you that an update addressing this concern is in the final stages of development and ... 显示详细信息
Transtore,3star,2024年12月1日,"tot nu toe is het een super app, makkelijk en duidelijk in gebruik Masters of Shilajit official 荷兰 5天 人在使用应用 Transtore"
Transtore,3star,2026年5月26日,"Dear Masters of Shilajit official store admin, Thank you so much for your feedback and for taking the time to leave us a review. We’re very happy to hear that, so far, you ... 显示详细信息"
Transtore,3star,2024年11月28日,the geolocation is not working for me Jersey Plug 卢旺达 大约1小时 人在使用应用 Transtore
Transtore,3star,2026年5月25日,"Dear Jersey Plug store admin, We’re very sorry to hear that the Geolocation feature is not working properly on your store. Could you please try reinstalling the app so we can ... 显示详细信息"
Transtore,3star,2023年12月23日,"Seems ok, but i get error saying store admin key is invalid. CONNECT 挪威 大约21小时 人在使用应用 Transtore"
Transtore,3star,2026年5月25日,"Hi CONNECT store admin, We’re very sorry for the inconvenience caused by the “store admin key is invalid” error. Could you please try reinstalling the app and testing again? ... 显示详细信息"
Transtore,3star,2023年3月5日,"How is Transtore supposed to work? I just add an language, click the translate button and within 5 Seconds it says translated. Can't be that fast to translate the entire site. What exactly does it translate? I was able to add 20 languages I have translated in another app Langshop. Maybe that's why i"
Transtore,3star,2026年5月25日,"Hi Inclusive Inc store admin, I’m sorry for any confusion caused, and I’d like to clarify how Transtore works, as it may be different from apps like Langshop. Transtore ... 显示详细信息"
Transtore,3star,2025年3月12日,nice souk-dubai 法国 大约1小时 人在使用应用 Transtore
Transtore,3star,2026年5月26日,"Dear souk-dubai store admin, Thank you for taking the time to leave us a review. We truly appreciate your support. We’re glad to hear that your experience with the app has ... 显示详细信息"
Transtore,3star,2023年10月20日,"Geolocation! I need clarification on using your app... but for full use, I need to write a review to get it working? cfcbait 丹麦 大约1小时 人在使用应用 Transtore"
Transtore,3star,2026年5月25日,"Dear cfcbait store admin, We sincerely apologize for any confusion or inconvenience caused. We would like to clarify that you can absolutely use the app without leaving a ... 显示详细信息"
Transtore,3star,2023年8月15日,"Seems alright so far. I wish there was an option to translate specific words.. Also to get more options, I have to write a review... Will update more later. Shoprifty 以色列 大约2小时 人在使用应用 Transtore"
Transtore,3star,2026年5月25日,"Dear Shoprifty store admin, We sincerely apologize for any inconvenience or negative experience you had with our customer service. Regarding your concern about excluding ... 显示详细信息 1 2 下一页"
Transtore,3star,2025年3月3日,"задачу свою виконує, але валюти перераховються на кожній сторінці. переклад не всюди чудовий. адаптація для мобільного погана. виглядає наче зломаний сайт Taton.shop 乌克兰 大约3小时 人在使用应用 Transtore"
Transtore,3star,2026年5月26日,"Dear Taton.shop store admin, We sincerely apologize for the inconvenience and experience you had while using our app. We understand your concerns regarding the currency ... 显示详细信息"
Transtore,3star,2025年7月5日,easy to use app....still trying to work out if it's a user error os an app error why the translations aren't coming through Great British Clean Up 英国 20分钟 人在使用应用 Transtore
Transtore,3star,2026年5月26日,"Hi Great British Clean Up store admin, We’re sorry to hear that you are experiencing issues with the translations not appearing properly. We noticed that we have not yet ... 显示详细信息"
Transtore,3star,2023年7月13日,We have to rate this app in order to become a loyalty member to then get access to the geolocate feature which we need. So can't give an review until we have left this review and tested it MicroAvionics 英国 大约3小时 人在使用应用 Transtore
Transtore,3star,2026年5月25日,"Dear MicroAvionics store admin, We sincerely apologize if the experience caused any confusion or frustration. Over the past few years, our app has continuously evolved and ... 显示详细信息"
Transtore,3star,2023年10月18日,App looks good but mobile version could be better Satoshi Heritage 德国 33分钟 人在使用应用
Transtore,3star,2026年1月19日,Evané 加拿大 1天 人在使用应用 Transtore
Transtore,3star,2026年5月26日,"Dear Evané store admin, Thank you for taking the time to leave a review for our app. We truly appreciate your support and feedback. We noticed that your review did not ... 显示详细信息"
Transtore,3star,2023年10月5日,Ferent Bags 西班牙 大约10小时 人在使用应用 Transtore
Transtore,3star,2026年5月25日,"Dear Ferent Bags, Thank you for taking the time to leave a review for our app. We truly appreciate your feedback and support. We noticed that your review did not include ... 显示详细信息 上一页 1 2"

=== Weglot (109 reviews) ===
Weglot,1star,2026年7月25日,"Impossible to give more than one star. I spent over an hour trying to set up this app. Even after following all the instructions, the warning messages kept appearing despite everything being correctly enabled in Shopify. The interface is confusing, the setup process is not intuitive, and the app fee"
Weglot,1star,2025年11月29日,la traduction de notre site n est pas vraiment bonne et le cout est très chère si on compare a d'autre service . leur service me coute 140$ par mois Bollard canada inc 加拿大 接近4年 人在使用应用 Weglot
Weglot,1star,2026年3月17日,Merci pour votre feedback. Nous sommes désolés d’apprendre que votre expérience n’a pas été à la hauteur de vos attentes. Nous avons pris contact afin de mieux comprendre les ... 显示详细信息
Weglot,1star,2025年11月25日,"I would have given it 0 stars if that were possible. This app was recommended by an agency, but they clearly haven’t used it much. Translating our mega menu is impossible. The default translations are catastrophic, Google Translate does a better job. And when you need to make changes, it’s only word"
Weglot,1star,2026年1月12日,"Hi Dr. LEVY, Thank you for sharing your feedback. We’re genuinely sorry to hear about your experience and understand how frustrating this situation was for you. Following ... 显示详细信息"
Weglot,1star,2025年11月21日,"La pire app que j'aie utilisée. Pour qu'elle fonctionne, il faut changer les DNS de ma boutique. Résultat : quand j'ai désinstallé l'app, et que j'ai voulu remettre les DNS d'origine, cela a créé un problème technique majeur qui a rendu ma boutique inaccessible pendant une journée, et m'a fait perdr"
Weglot,1star,2026年1月5日,"Bonjour, Merci pour votre retour. Nous sommes sincèrement désolés pour les difficultés rencontrées et pour l’impact que cela a pu avoir sur votre boutique. Pour clarification ... 显示详细信息 编辑时间："
Weglot,1star,2026年8月5日,"***NOT RECOMMENDED AT ALL*** It's been 8 days since the Weglot app developed a technical issue preventing Google Ads from properly crawling all our product pages. No solution has been provided. The technical support is beyond terrible. I've never experienced anything like this. For the past 8 days, "
Weglot,1star,2025年7月10日,"It's the worst app I've used. The website loads with no texts, then all the text appears after 3-4 seconds. Also, I deleted the app and since I have to change my DNS a records for this tool, now my website is not working at all... I never saw an app with a worst setup and execution. And for $32, is "
Weglot,1star,2025年8月25日,"Hi Marius, We’re really sorry to read your review and genuinely regret that your experience with Weglot started off on the wrong foot. As soon as we became aware of the issue ... 显示详细信息"
Weglot,1star,2025年4月9日,"1-Star (Wish I Could Give 0) – Deceptive Billing & Unauthorized Charges I canceled my subscription two months ago, yet I’m still being charged 325/ month. When I signed up I picked the 39/month Business plan, but the platform automatically enabled a hidden ""Volume Upgrade"" option—something I never n"
Weglot,1star,2025年4月10日,"Hi there, We're really sorry to hear about your experience and completely understand how frustrating this situation must feel. We want to clarify that our Auto-Upgrade ... 显示详细信息"
Weglot,1star,2025年1月20日,Ils te font encore payer même quand tu désinstalle l'appli. Je ne sait même pas comment arrêter la domiciliation...Appli pas terrible en plus de ça. MigrainMiracle 比利时 10天 人在使用应用 Weglot
Weglot,1star,2025年2月17日,"Bonjour , J'ai le plaisir de vous contacter au nom du Support de Weglot et j'espère que vous allez bien. Je vous remercie pour l'avis que vous avez posté, et je suis ravi de ... 显示详细信息"
Weglot,1star,2025年1月15日,"Terrible app. You manually translate content on their platform, but the changes never reflect in your store. Their support team constantly tries to shift the blame, claiming it's an issue with Shopify or other apps, but never their fault. Truly disappointing. Carpathian Jerky 罗马尼亚 2个月 人在使用应用 Weglot"
Weglot,1star,2025年3月11日,"Hello, Thank you for taking the time to write a review of Shopify. We are sorry that you went through a difficult experience as you expressed in your review. In fact, we are ... 显示详细信息"
Weglot,1star,2024年6月27日,"Don't install this app, super expensive, and also I have deleted it and it still on my site. CAUTION: WILL LEAVE CODE AFTER UNINSTALLING!!! Swedishness 瑞士 7个月 人在使用应用 Weglot"
Weglot,1star,2024年10月22日,"Hi, Weglot Support here. I hope you're doing well. Thank you for taking the time to write a review on Shopify. About the leftover code, note that now Weglot is able to remove ... 显示详细信息 1 2 3 4 下一页"
Weglot,1star,2024年4月3日,WORST EXPERIENCE EVER. SO MUCH DAMAGE ON MY STORE AND INCOME LOSS!!! They don’t take any accountability for the mess they make. My website is down already for 7 days!! I am receiving an error because they messed up my DNS completely and now globally my website is down. I contacted my domain name pro
Weglot,1star,2024年4月16日,"Hello, Thank you for taking the time to write a review of Shopify. We had a chance to discuss further the issue you experienced, and finally it was decided to disable the ... 显示详细信息"
Weglot,1star,2024年2月11日,"We dont recommend Weglot. Its really unstable and has much bugs and make MUCH EXTRA WORK. When you make translations, they dont appear in the webshop. We sell globally high quality electronics and it makes it harder so we are trying to find an another service. Joy Planet Finland 芬兰 大约1年 人在使用应用 Weglo"
Weglot,1star,2024年2月26日,"Dear Joy Planet Finland, We appreciate you sharing your feedback about Weglot, and we apologize for any inconvenience you've experienced. We understand the importance of a ... 显示详细信息"
Weglot,1star,2024年1月27日,My website is down due to the instructions of weglot. For the subdomains they said to make changes in DNS which has caused my erbosteste not work anymore. I can’t get any sales anymore. I have submitted tickets since yesterday and haven’t received even one reply. I don’t know if I should sue for dam
Weglot,1star,2024年2月20日,"Hello, Your insights are invaluable, and we are committed to addressing the issues you've raised to enhance our overall customer experience. After taking a look at your ... 显示详细信息"
Weglot,1star,2024年1月16日,The app start pushing you to increase plan constantly even if you don't put anything new translated words increase. Rather than this is not comfortable to put manual translation because is necessary to check and correct some translation. SPOON GMBH 德国 29天 人在使用应用 Weglot
Weglot,1star,2024年1月25日,"Dear SPOON GMBH, I hope you are doing well. I wanted to reach out to you regarding the recent feedback you provided, expressing dissatisfaction with the increase in word ... 显示详细信息"
Weglot,1star,2023年12月14日,Terrible customer service. We had a small bug and the solution they offered deleted all our manual translations and thus made weeks of work go to waste. Also slows down your website a LOT. PlusGear 奥地利 接近2年 人在使用应用 Weglot
Weglot,1star,2023年12月19日,"Dear User, I want to express my sincerest apologies for the inconvenience and frustration you encountered due to your recent experience with our service. Your feedback ... 显示详细信息"
Weglot,1star,2023年10月26日,"Does not translate the checkout page anymore since Shopify rolled out the One page checkout. Did not even bother notify the customers about it. No solutions found, team useless. Now the checkout page displays in French for all our worldwide customers. Great ! DeMurin 法国 4年多 人在使用应用 Weglot"
Weglot,1star,2023年12月19日,"Hello, I want to extend my deepest apologies for the inconvenience and frustration caused by the recent issues you encountered with our service, particularly regarding the ... 显示详细信息"
Weglot,1star,2025年12月7日,I've uninstalled weglot app but still be charged in the next month. Paper Shoot Official 美国 大约1个月 人在使用应用 Weglot
Weglot,1star,2026年1月12日,"Hi, Thank you for taking the time to share your feedback, and we’re sorry for the confusion this caused. Uninstalling the Weglot app does not automatically cancel the ... 显示详细信息"
Weglot,1star,2025年11月18日,how can you have a customer service that don't work on weekend and close before 6pm (Paris time) during the highest season aka q4 in Ecom ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Weglot,1star,2026年1月5日,"Hello, Thank you for taking the time to share your feedback. We’re sorry for the frustration you experienced initially. Our team worked with you to investigate the issue and ... 显示详细信息"
Weglot,1star,2024年9月6日,WEBSITE DELETED!! DONT USE THIS! I deleted the Weglot app on my 8-figure store and my ENTIRE WEBSITE was deleted. I lost over $100K+ because of this APP. DON'T USE THIS APP! WEGLOT WILL DELETE YOUR WEBSITE Icecartel 美国 4天 人在使用应用 Weglot
Weglot,1star,2024年10月22日,"Hi, Weglot Support here. I hope you're doing well. First of all, thank you for taking the time to write a review on Shopify. It seems that Weglot deleted only the project in ... 显示详细信息"
Weglot,1star,2023年11月1日,"Even though I uninstalled it, the charges continue. Subscription scam? ROOTOTE GALLERY_EDITION 日本 大约3年 人在使用应用 Weglot"
Weglot,1star,2024年1月23日,"Hi ROOTOTE GALLERY_EDITION, We are sorry to hear you had an issue with Weglot. We manage subscriptions the same way you do on your phone. You need to cancel your plan when ... 显示详细信息 上一页 1 2 3 4 5 下一页"
Weglot,1star,2023年6月20日,"""Unknown error, please contact Weglot support at support@weglot.com. Sorry for the inconvenience."" I paid a fee and tried to use it, but the message above appears and I cannot log in. PRIME MUSE 日本 4天 人在使用应用 Weglot"
Weglot,1star,2023年6月22日,"Hello, Thank you for taking the time to write a review of Shopify. It sounds like your experience with Weglot can be improved, and we would be happy to help you, as best we ... 显示详细信息"
Weglot,1star,2023年5月18日,"bad application, overpriced and once you hit over 1 million words, they charge you over 2000.00$ per year. On top of that, I removed the app. almost 2 years ago and still have tags and scripts that mess up my URLs and redirect to 404 dead links. Noone had the decency of reaching out to us to tell us"
Weglot,1star,2023年5月22日,"Hello, Thank you for taking the time to write a review of Shopify. It sounds like your experience with Weglot can be improved, and we would be happy to help you, as best we ... 显示详细信息"
Weglot,1star,2023年4月19日,Horrible Support. I don't know how a paid app can't have a chat feature. This is an absolute Joke. It has been over 2 weeks since i am using this PAID app and things still hasn't been solved. Now i face another issue with my feed translation. This is seriously the app which gives me the most headach
Weglot,1star,2023年4月20日,"Hi, Thanks a lot for taking the time to write a review. It seems that your experience with Weglot can be improved, and I'd be glad to help you improve your experience with ... 显示详细信息"
Weglot,1star,2019年7月3日,I used this for 8 months app and rarely spend the time to write a review. Here is what I found: 1) Why should we extra to see if this app is really working as they charge for the analytics.? LOL If most of your customers are within North America then this is waste of time as it will slow your load s
Weglot,1star,2019年7月4日,We are sorry to hear you feel this way and attempted to work with you and explain everything in detail as we value our users. 1)We tried our best to explain to the user how ... 显示详细信息 编辑时间：
Weglot,1star,2019年12月4日,"Bad app. Bad support. Wanted to translate to Arabic with right to left layout The app messed up my website layout (for the translated language only) I contacted support asking them to correct these changes. Karina responded with a silly email telling me they cannot ""redo a site"" for me. I chose anot"
Weglot,1star,2019年12月4日,"Update: Thanks again for your second response but if you wish to settle this matter, We recommend you email us back directly as it seems your responses are geared to hurt ... 显示详细信息"
Weglot,1star,2020年2月4日,"Even I have uninstall the app, the button (which is not functional anymore) still keep appearing on the website, don't know how to get rid of it! Jolie Femme Fashion Store 香港特别行政区 1年多 人在使用应用 Weglot"
Weglot,1star,2020年2月4日,We are sad to see a 1-star rating as we can easily help you remove the button or you can do it yourself with this doc: https://support.weglot.com/article/127-shopify- ... 显示详细信息
Weglot,1star,2020年2月27日,"attention quand vous enlevez l application il continu a prendre votre argent, de plus ca fonctionne juste pour la base de shopify Kustom Sportswear 加拿大 接近3年 人在使用应用 编辑时间："
Weglot,1star,2020年3月17日,"I have been using this app for a while and now I will be uninstalling it. It basically doesn't work well and it translates only partially. It also adds strange characters to the translation lists, increasing your word count so that you have to upgrade to a bigger plan. Customer support doesn't respo"
Weglot,1star,2020年3月18日,We are sorry you feel this way but asking you to contact us if you are having issues is not in any way blaming you. It is normal to ask a user to contact us if they do not ... 显示详细信息
Weglot,1star,2020年7月2日,Very bad experience and many problems from weglot app. Very disappointed. It's many other good multilingual apps you can use. Lamps4makeup 爱沙尼亚 12个月 人在使用应用 编辑时间：
Weglot,1star,2020年9月29日,"20 bucks a month for that is pure scam. The app is full of bugs, it changes things you already corrected, the glossary isn't working properly. I've spent a lot of time of my translation due to this bad app and I'm not even done. And, there are also some pages that are only partly translated. This is"
Weglot,1star,2020年9月29日,"Hello, As a reputable company with over 50k users, we place zero interest in trying to scam any of our users. We would be happy to help you out as I see you had not reached ... 显示详细信息 上一页 1 2 3 4 5 下一页"
Weglot,1star,2021年10月12日,"The app caused a bug whereby clients were not able to add to cart their products. Every time a customer selected a product to the cart, it said the cart is EMPTY. The support team was hard to reach, arrogant and took weeks to fix it and did not FIX a thing. Had to DELETE the app. BEWARE! Korilane 爱沙"
Weglot,1star,2021年10月12日,"Hello, We are sorry to hear you did not have a good experience with Weglot. After taking a look at your email interaction with the support team, they went above and beyond in ... 显示详细信息 编辑时间："
Weglot,1star,2021年11月5日,in fact I'd rate negative -5 star. Do not use this app. they will upgrade you a higher plan without your permission. I have been charged for extra 30euro for more than a year without my permission. Little Bae 香港特别行政区 1年多 人在使用应用 Weglot
Weglot,1star,2021年12月13日,"Hi Little Bae, We are sincerely sorry about the negative experience you encountered. I am so sorry but we couldn't find an upgrade done on our part but rest assured we ... 显示详细信息"
Weglot,1star,2022年7月11日,"The automatic translations often don’t make any sense. The words are translated but you will have to go over the translations to make sure they are correct. Once you have done all this, weglot will continuously over write all your hard work over and over again with the translation that makes no sens"
Weglot,1star,2022年7月12日,"Hi Arteflame, We’re sorry to hear that you are dissatisfied with Weglot and will take your feedback into consideration as we move forward in our work. Keep in mind, Changing ... 显示详细信息"
Weglot,1star,2023年2月23日,Application chère et qui vous oblige à monter systématiquement en forfait. Il vous compte les mots que vous traduisez vous même dans le forfait! Je viens de changer à Langify et j'en suis très contente (17euros par mois). Sinon j'ai hésité avec la nouvelle application de Shopify est gratuite (transl
Weglot,1star,2023年3月2日,"Bonjour, Nous vous remercions d'avoir pris le temps d'écrire cet avis. Lorsque vous désinstallez l'application Weglot de votre admin Shopify, un email est envoyé sur l' ... 显示详细信息"
Weglot,1star,2022年12月24日,"Do not use this app, it never translates my company name properly. Every single time I add a new product, I must open the app and fix the way that my company name is spelled. It can't even translate the word ""meters"" properly. I have changed specific words so many times it feels like at this point t"
Weglot,1star,2022年12月26日,"Hi زخــارف, Thank you for taking the time to write a review. I am so sorry to hear about your negative experience. We’d like to know more about your situation, but we cannot ... 显示详细信息"
Weglot,1star,2018年3月13日,"One of the mist dissatisfying apps ever used.. - Does not translate the right things entering - After asking for support, explaining in 5 mails, it still was unclear. - After finally get it on the right pages, it does translate horrible and miss out words everywhere, which makes you still have to ma"
Weglot,1star,2022年3月16日,I do not recommend the use of this app. It has misconfigured the details of the products and now the invoices do not come out right and the support has been unable to solve it. Pretty bad support. Carnes Campoverde 西班牙 5天 人在使用应用
Weglot,1star,2022年6月30日,"Extremely disappointed. SEO translations work bad, Media translations do not work at all. So at first everything looks kinda OK. But when you deep into it, you realize how bad the whole situation is. First -- SEO translation. You can translate meta tags, but it is really hard to find them in the lis"
Weglot,1star,2022年5月15日,"I still can't feel how good it works, now I have spent a lot of time, but still not set it up well, many settings make me feel confused and difficult, I am already very tired, should I give up? 。。。。 reported ti them 2 days with fews email still can't solve the problem, finally i deleted WELGOT WGCSh"
Weglot,1star,2024年10月16日,Tooo expensive!!! LARIETTE 罗马尼亚 7天 人在使用应用 Weglot
Weglot,1star,2024年10月22日,"Hi, Weglot Support here. I hope you're doing well. First of all, thank you for taking the time to write a review on Shopify. I perfectly understand that our product seems to ... 显示详细信息 上一页 2 3 4 5 下一页"
Weglot,1star,2025年11月16日,"UPDATE - MY WORST IN FIVE YEARS OF SHOPIFY The app does not work with shopify markets, I advertise for nothing, the site is not stable and the check out broken most of the time because of weglot. The customers service says it works. If I could put less than 1 star I would do it. Minus 100 stars. Sto"
Weglot,1star,2026年6月30日,"Hi Fleur, We're sorry to see that your experience didn’t meet your expectations. We spent a significant amount of time working together on your Shopify configuration, ... 显示详细信息"
Weglot,1star,2024年6月6日,Often bug for the price translation. NOT recommended at all! Very stupid app Wonder Stable 法国 6个月 人在使用应用 Weglot
Weglot,1star,2024年6月17日,"Hi There, Weglot Support here, we hope you're doing well. First of all, thank you for taking the time to write a review. I perfectly understand that our product seems to ... 显示详细信息"
Weglot,1star,2021年6月25日,"Weglot Cons, found with my experience: - for 3 languages ​​with url slug you need the advanced plan and the cost is $ 2,400 / year (higher price than the competition) - payment only by credit card, paypal or other services are not accepted - unmanageable language change customization (does not work "
Weglot,1star,2021年10月15日,"I am copy-pasting a response by Customer Service that should save you from installing this app: ""We are open Monday - Friday 9 am to 6 pm (Paris Time). Please avoid sending a follow-up email until you have heard from us as this will push your request to the back of our queue."" So now I am left for o"
